Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
47515d9b-4b2e-394e-9f7b-d960ffc5ca54,fb4a08b8-57ee-382b-b3cb-43d94f1bb4c0,Theo630 Hammes673,F,GENERAL PRACTICE,1010 SOUTH MAIN STREET,FALL RIVER,MA,027242855,41.690775450000004,-71.16515282264554,371,0
62c6db75-5551-3290-80aa-997a0ec99dba,2b97893e-dc50-378b-a266-f089b8450329,Magdalena964 Torphy630,F,GENERAL PRACTICE,250 MOUNT VERNON ST,DORCHESTER,MA,021253120,42.3194571,-71.04610844302991,452,0
524d70ff-6f70-3d28-829a-d61554bd800f,d0894f6b-78d7-338d-82ad-b63de4d40014,Lynsey2 Lemke654,F,GENERAL PRACTICE,330 MOUNT AUBURN STREET,WALTHAM,MA,02452,42.3756401,-71.2358004,983,0
1b0cc869-b8e0-3752-ac2d-aadae5f83d39,5aad3f6f-3070-34f5-a25f-d9a9ee78c68c,Miguelina323 Senger904,F,GENERAL PRACTICE,62 CENTER ST,FAIRHAVEN,MA,027193823,41.63663425,-70.90101829397507,17,0
b95d3396-ce72-30bb-813d-3d08ec74c445,02661a4d-56da-3bfb-8ca0-0ecc77ba9fa6,Maria750 Koepp521,M,GENERAL PRACTICE,30 CAPITAL DR STE A,WEST SPRINGFIELD,MA,010891359,42.13809525,-72.62351832623938,4,0
44b387c4-4c39-3017-ad4f-6f228c5e6532,310d02fb-ba0c-3b5a-9ab3-8d7bb8e7b661,Lauren941 Farrell962,M,GENERAL PRACTICE,709 WASHINGTON STREET,CANTON,MA,02021,42.1561851,-71.1452049,122,0
2e6894fc-e6b7-398a-9c13-bfc976f45343,2513c728-9d3e-376d-aedd-0f00fde719b2,Rickey821 Smith67,M,GENERAL PRACTICE,55 WEST ST,WALPOLE,MA,020811837,42.1442924,-71.2579691,7,0
8e28f86b-1830-353e-9df9-500a5b8edb55,5d1b509e-a048-357f-807e-6b863006e337,Celestina960 Reichert620,F,GENERAL PRACTICE,65 WALNUT ST,WELLESLEY HILLS,MA,024812118,42.3213892,-71.2586343,121,0
e0e3d212-1d69-3c16-854e-394590ae7297,3d5fbf38-c781-3e04-8c7e-5a402611b7d4,Vito638 Barton704,M,GENERAL PRACTICE,260 ELM ST,SOMERVILLE,MA,021442951,42.3955992,-71.1227391,1577,0
3583129f-b716-3d21-a543-53f4cb451f34,d6b03647-983f-3162-af9e-b12aea026f13,Son314 MacGyver246,M,GENERAL PRACTICE,65 NEWBURYPORT TPKE,NEWBURY,MA,019501199,42.7891081,-70.87774011339009,245,0
2dacdcd6-71c2-3c14-a0c9-630af9c001bc,f43f97f2-af04-3ed0-a42e-3681718cc9b2,Jacques50 Quigley282,M,GENERAL PRACTICE,725 NORTH ST,PITTSFIELD,MA,012014109,42.4600752,-73.2492795834909,1244,0
210ce5e6-7fa3-31b9-b680-6418d2786697,fd5342f0-10c0-3f48-9c7e-7100a64db139,Marcela739 Puga7,F,GENERAL PRACTICE,30 PRINCETON BOULEVARD,LOWELL,MA,018512405,42.6353691,-71.3322833,56,0
b2d1b9ac-44b4-35ec-a2b4-e77a0b7ac3d8,e119dcbb-0c33-3ec1-bf97-5f477799e5cb,Lamont867 Kerluke267,M,GENERAL PRACTICE,312 MILLBURY AVENUE,MILLBURY,MA,015273622,42.22515325,-71.75735371350069,2,0
4b349c00-c3f9-3f9c-bc79-8751797defa4,03c5769d-b185-35ee-b563-9e651cff95bc,Delbert384 Rohan584,M,GENERAL PRACTICE,807 WILBRAHAM RD,SPRINGFIELD,MA,011092067,42.1108434,-72.5341133,3,0
759d3674-72d8-3e53-b36b-57d254eb9185,9ed61c49-1d0c-3774-b528-d75b50938fe2,Wilmer32 Stoltenberg489,M,GENERAL PRACTICE,110 West Squantum Street,Quincy,MA,02169,42.272617,-71.03133,1190,0
42da8790-536c-379a-a45c-cf59266fb9e5,7ac466c6-7968-33fd-882c-6d5418f88c8a,Valeri645 Hayes766,F,GENERAL PRACTICE,2 MEETING HOUSE RD,CHELMSFORD,MA,018242700,42.60140085,-71.35097894451894,592,0
fef61a9b-a128-3c1a-a332-f6ebbefcfcaa,2f67494e-f17e-3248-ba68-3ca42913cca1,Brock407 Bergstrom287,M,GENERAL PRACTICE,184 MAIN STREET,FAIRHAVEN,MA,027193259,41.646106,-70.90865208079187,181,0
fd70f71d-6685-3c26-b565-b31635d6cd16,0d19a52f-6f9b-32aa-9aad-6b7027cc668e,Indira327 Mills423,F,GENERAL PRACTICE,7 SANDISFIELD ROAD BOX 216,SANDISFIELD,MA,012559621,42.1131485,-73.1299243,12,0
e5923c94-43e4-3d0d-a641-9435e6f7d1e9,326bc5bc-8da8-3337-a76a-7d44202dae3d,Porsche32 Hermiston71,F,GENERAL PRACTICE,184 SWANTON ST,WINCHESTER,MA,018901921,42.4606573,-71.13806547771736,2,0
c39dbc82-ad43-3ce3-ad8f-d28a21e109d0,88975fd9-b47e-3af6-af78-c58e1ecf0d5e,Mónica985 Salazar800,F,GENERAL PRACTICE,115 W SILVER ST,WESTFIELD,MA,010853628,42.1178811,-72.75935246865802,231,0
58e21a0a-2672-3435-b444-97aaa082d2f1,15c0c270-968e-3651-8afe-e162149e5e3e,Vida128 Kohler843,F,GENERAL PRACTICE,10 George Street  Gateway Center,Lowell,MA,01852,42.642513,-71.3062,726,0
1e926840-f7d2-3195-ac0d-07fb20ea7e2d,46e66051-c061-3c31-b439-1d71df92db1c,Damion480 Denesik803,M,GENERAL PRACTICE,11 NORTH ST,STONEHAM,MA,021801040,42.50329135,-71.10023035268328,2,0
7eb3123a-12c5-331f-b33d-43e9d279c662,52efa2e5-007f-3396-a83a-28ca015f0595,Ranee391 Turner526,F,GENERAL PRACTICE,20 N PARK AVE STE 2200A,PLYMOUTH,MA,023604090,41.960434631488596,-70.67007876763536,127,0
a4c1b1e5-658c-3407-b073-2fd9d9e6d38c,1b91b604-2a45-3bc5-9b1e-139147c8024d,Maybelle917 Murphy561,F,GENERAL PRACTICE,333 FRONT ST,HOLYOKE,MA,010402743,42.207294,-72.604819,30,0
c067d478-8a3e-3d4c-bdf8-b94dfed7ad94,eb7b9a53-ce15-3de6-85b9-4aa4e3f26bac,Carli641 Witting912,F,GENERAL PRACTICE,194 BOARDMAN ST,HAVERHILL,MA,018306405,42.77171213955692,-71.05879730251671,10,0
dbcac363-a1f1-3aa5-b98e-16766f815f77,19439108-9835-38fe-8ee2-1226a355cfba,Anderson154 Kunze215,M,GENERAL PRACTICE,694 WORCESTER RD,WELLESLEY,MA,024822837,42.2964859,-71.2925571,74,0
b36d3aef-4d4a-3ee1-8bad-6c088531b026,ba5db88e-396b-39a6-9a0a-e9791bc709b7,Carmelia328 Olson653,F,GENERAL PRACTICE,80 ANDOVER ST,ANDOVER,MA,018105606,42.6390425,-71.15835003183432,6,0
3cfa3571-c7d2-31cc-8a5c-fedfb723dc84,fd938c9f-a355-3ec7-96f8-516240ea1ba2,Germán350 Serrano248,M,GENERAL PRACTICE,529 MAIN ST STE 126,PLYMOUTH,MA,023604842,41.7664657,-70.7266525,7,0
892e6359-20da-3864-93b3-832945ae666f,b5789b71-fc8e-3b7e-9eb2-3fc577943117,Ralph813 Miller503,M,GENERAL PRACTICE,81 RESERVOIR DRIVE,ATHOL,MA,013314901,42.581152349999996,-72.18775715069674,161,0
bc0d3570-4b6b-3f36-a138-bb5ce21abf61,0506a7b9-05cd-32d6-a687-7589e67f8587,Nenita289 Ullrich385,F,GENERAL PRACTICE,111 HUNTOON MEMORIAL HWY,ROCHDALE,MA,015421305,42.2020225,-71.89891616754682,3,0
8121a713-fa20-3ce4-98fb-7b57897dd4c9,edd58f69-ad5f-346b-b1f9-530ccdc895f6,Shawn523 Padberg411,F,GENERAL PRACTICE,52 CARPENTER ST,ATTLEBORO,MA,027032472,41.9369576,-71.27996091755344,428,0
cfb5daf0-314d-3693-bf85-315a34ce3621,94ac48ba-e215-3ab9-ba88-a0b926d29cef,Barton704 Hahn503,M,GENERAL PRACTICE,300 WINTHROP STREET,MEDFORD,MA,021552311,42.421527,-71.11834,73,0
bb52c5e0-914e-371b-be66-5293a289baa4,0334ad53-5d57-384e-a411-63b075139c06,Silas208 Stamm704,M,GENERAL PRACTICE,66 CENTRAL STREET,EAST BRIDGEWATER,MA,023331913,42.03160525,-70.9572577506426,32,0
e0045a4a-6c60-32fd-9717-904a4adfdc9f,069b90f9-309b-35e4-b990-d1dbacb962cc,Thomas756 Strosin214,M,GENERAL PRACTICE,36 LOWER WESTFIELD ROAD,HOLYOKE,MA,010402749,42.16975305,-72.63488031242107,156,0
104f24f0-66bf-3e3f-bb58-253a76da81de,b3f4de6b-901d-3856-ba81-35dc48a63d17,Jeana169 Cronin387,F,GENERAL PRACTICE,451 ANDOVER ST STE 205,NORTH ANDOVER,MA,018455079,42.6734518,-71.1268776,263,0
1b6fe05e-89a8-3b84-a0d8-585bbeb374a3,4ba48ef6-19f2-3177-bfaf-096daaebf26a,Gerald181 Wunsch504,M,GENERAL PRACTICE,275 TURNPIKE ST,BRAINTREE,MA,021845328,42.2064195,-71.005067,149,0
226eb01d-e256-3a3b-a41c-2fa5886c4477,d087a353-12da-3785-b121-fb1291f8a721,Elvira561 Henríquez109,F,GENERAL PRACTICE,17 CLARENCE ST,WORCESTER,MA,016052430,42.287673653061226,-71.80890779591836,50,0
82cd9bb5-2043-390d-92a3-a2693ddc6336,aaa0fec8-a112-35c1-81d8-20cba5d2d00e,Tia76 Shields502,F,GENERAL PRACTICE,80 DEACONESS RD,CONCORD,MA,017424168,42.451360756038156,-71.37688541994147,1,0
3b7a97c4-6dde-32db-bc87-b2ba455dd3d5,e5ce3b83-f5e6-308d-aa64-82539fc2d906,Garret233 Dach178,M,GENERAL PRACTICE,1842 BEACON ST,BROOKLINE,MA,024451922,42.33728028715071,-71.14536064081996,12,0
85df339a-b76a-31bb-926e-867f05812504,8395b012-c9c6-3b96-a7f9-edd24c9a3006,Raymundo71 Crona259,M,GENERAL PRACTICE,123 SOUTH STREET,PLYMOUTH,MA,023602945,41.9432166,-70.6595797,2,0
42d1a0ac-5ec4-3215-a749-34d231e51f35,f438b8e0-d856-328a-b193-2b014fc4cb97,Tyron580 Reinger292,M,GENERAL PRACTICE,981 VARNUM AVENUE,LOWELL,MA,018541913,42.64591185,-71.36487149058269,33,0
3996c711-b516-3e5a-826f-4d15d192c848,a2047ff6-62f2-34d7-beb9-7e164d989c75,Frederic454 Larkin917,M,GENERAL PRACTICE,1200 CENTRE STREET,ROSLINDALE,MA,021311011,42.29768,-71.130463,41,0
10885784-f5de-333a-9ea8-e11c43bc9d71,936ceb96-2b12-371f-aa68-ee02a9c06f4c,Eddie505 Keeling57,F,GENERAL PRACTICE,225 BOSTON ST,LYNN,MA,019043124,42.470497449999996,-70.96003668151566,644,0
ffac5a7a-9672-386d-981c-dd92d0a52364,5d0d1d11-dd8a-3d28-b029-93062b6798a5,Octavio643 Gastélum330,M,GENERAL PRACTICE,378 PLANTATION STREET,WORCESTER,MA,016052324,42.27966095,-71.7626143755108,2,0
47ac9d27-ed42-396b-a758-1342735a7754,2cea5ce8-beca-3593-ad2d-07b6f273a9d2,Franklyn361 Halvorson124,M,GENERAL PRACTICE,201 S MAIN ST,ATHOL,MA,013312131,42.5913877,-72.24248995154954,268,0
3e7565f6-37da-3f4b-a491-3c4ae1826483,dfcd78f1-f67e-321d-84e3-f658c482c474,Elmo857 Wisoky380,M,GENERAL PRACTICE,64 WOODLANDS WAY,BREWSTER,MA,026312550,41.737807,-70.0036669,218,0
5012a877-28cc-35d8-8bc2-85e98c1bd9de,5818ce99-2a75-34ef-9cc7-e6cbf3b93ddb,Monroe732 Ankunding277,M,GENERAL PRACTICE,146 FEDERAL ST,GREENFIELD,MA,013012511,42.5928222,-72.5984235,41,0
9ff523c7-d8a9-30ee-b35d-e60f87c036ec,686dbc4c-72c6-37b9-a8a8-46839da327a2,Hope196 Mertz280,F,GENERAL PRACTICE,34 PEARLY LN,GREENFIELD,MA,01301,42.6097476,-72.5979752,2,0
927306f5-6ae7-3d95-bc7c-eb8dfa3adb51,51759ecf-0948-3f61-b8fc-09dd8f2b90a1,Damon455 Schultz619,M,GENERAL PRACTICE,CHRISTIAN HILL ROAD,GREAT BARRINGTON,MA,012301108,42.207865,-73.360405,37,0
65272574-a6f5-32dc-b9ee-adc600a05bd6,a855314b-4fb5-37fc-8015-5caa96c928b1,Erica194 Kiehn525,F,GENERAL PRACTICE,759 CHESTNUT ST,SPRINGFIELD,MA,011991001,42.121522049999996,-72.60300615153007,313,0
d7185d00-2873-3909-aa4e-058a568fb459,48a6d3ab-50ef-349e-8945-2558a78f378e,Junior695 Kuhlman484,M,GENERAL PRACTICE,795 MIDDLE ST,SWANSEA,MA,027774114,41.730919,-71.208117,937,0
bce385b2-7667-35ae-a40a-d8ab1c709548,0a8a4b11-d0b8-3cd2-92cd-983de5189cfa,Del587 Nicolas769,M,GENERAL PRACTICE,111 BIRCH STREET,LYNN,MA,019021574,42.47859105,-70.93458444045801,335,0
3331076f-f6e8-3e73-8f47-c54e540ce96a,cabc0f0d-dcca-34a2-bc6b-519ed1cc7f74,Elicia233 Huels583,F,GENERAL PRACTICE,191 MERRIMACK ST STE 712,HAVERHILL,MA,018306199,42.7742236,-71.08181133783422,401,0
ce54bb9f-015c-3475-af77-21cefb7a1b29,d3fe08e0-6fdc-36bc-8f88-c8b7654cdcd8,Eustolia154 Paucek755,F,GENERAL PRACTICE,545 SW CUTOFF STE 9,WORCESTER,MA,016071766,42.211685200000005,-71.7968399931798,1,0
02be301e-a9e5-3a6f-8ea3-36fde487aeee,d94fe085-4c7b-36c9-a255-3f700d402d36,Bertram873 Goyette777,M,GENERAL PRACTICE,430 N CANAL ST,LAWRENCE,MA,018401246,42.70511426530612,-71.16431740816327,30,0
0c278d9c-f3c3-3275-a188-26469fcfbcd3,bea92616-0fee-39b9-9a23-42c6fd899f35,Ignacio928 Beier427,M,GENERAL PRACTICE,10 ERLIN TERRACE,TEWKSBURY,MA,018762666,42.61292480142526,-71.24215126690858,19,0
ae8a1aa4-ff3c-3a47-9de7-47a4d9bb2799,4b2b9f45-1fe0-3cca-99a5-ea1f0f7d578a,Rozella39 Mraz590,F,GENERAL PRACTICE,220 RESERVOIR ST,WORCESTER,MA,016052047,42.34238135,-71.86462773947133,47,0
8bd94d7c-3809-365f-a175-e2ea42fe063f,335fe080-43f9-3219-84bd-031c4fcfe9d5,Nikki942 Hilll811,F,GENERAL PRACTICE,146 PARK AVE,ARLINGTON,MA,024765829,42.421350950000004,-71.18224816367342,5,0
2747fb93-29ad-3c20-9302-2805e30631ff,7b7ce654-a413-37d1-9d34-97240c0ac580,Liberty95 Kihn564,F,GENERAL PRACTICE,1 WRENTHAM ST,BELLINGHAM,MA,020192532,42.025037350000005,-71.48945118224057,188,0
b085bab4-b0aa-35b4-a0fe-62b461c38aa8,5fea83d4-0140-3084-963e-68b07f1cb2c2,Yesenia104 Cartwright189,F,GENERAL PRACTICE,264 N MAIN ST STE 15,EAST LONGMEADOW,MA,010281841,42.07418905,-72.52092210152173,21,0
1abb3d77-7969-3dcb-88ca-5449914fe6ba,93bf4a6b-8fb3-3a1e-9be6-4958736f2bfb,Dee580 Trantow673,F,GENERAL PRACTICE,1102 WASHINGTON ST,BRAINTREE,MA,021845438,42.19876545530798,-71.00672788298964,6,0
1021e3a4-6eef-3591-afb8-8e4db967ae38,95b01a7c-e16a-37d4-b354-c404baa00203,Saturnina961 Gibson10,F,GENERAL PRACTICE,290 SOUTH STREET,PITTSFIELD,MA,012016824,42.440485002637104,-73.25677853480586,19,0
e37fd479-4ba8-3b3b-97da-be6054111129,929528f5-8239-36c7-aacb-39424ede9cc5,Carmine137 Schinner682,M,GENERAL PRACTICE,40 SUNSET AVENUE,LENOX,MA,012402018,42.35951405,-73.28778674276077,26,0
dc049f59-87d4-3698-8cfc-e368aa994dd9,f1c6e386-ed52-3f97-a2b0-4e21ad2d0966,Rhonda22 Bins636,F,GENERAL PRACTICE,54 COURT ST,TAUNTON,MA,027803201,41.9028629,-71.09718927122583,369,0
409ed19c-2ae6-3cb5-ac75-1c87399de56e,7b20d1c4-c56b-3647-801c-5e4e13679073,Mozell819 Prohaska837,F,GENERAL PRACTICE,275 SANDWICH ST,PLYMOUTH,MA,023602183,41.94186605,-70.6455366462985,2733,0
5ed7e5f5-c528-3fda-aebf-86e8b5b8f603,746d44ea-be0d-39c5-8729-50bc9b30690b,Chet188 Abernathy524,M,GENERAL PRACTICE,29 CRAFTS STREET,NEWTON,MA,024581271,42.3548137,-71.1999357,11,0
df9c191c-008e-32de-b053-cfe45534687b,880c8804-deb0-35b0-9132-06950118b8b3,Sherron201 Flatley871,F,GENERAL PRACTICE,150 LINCOLN STREET,NEEDHAM,MA,024922914,42.2743931,-71.23662905222776,38,0
1737989b-8b0c-39de-a619-a28cfa664f47,f4c3453d-0dd5-320a-a319-33af27c4c9d0,Graig740 Zboncak558,M,GENERAL PRACTICE,11150 W OLYMPIC BLVD STE 1000,BOSTON,MA,021083036,42.3554334,-71.060511,85,0
9093324a-153f-3028-a882-d962720afd4a,df852cb2-9fe0-3c90-87ac-46e5f980ee3b,Columbus656 Koch169,M,GENERAL PRACTICE,3 PATTERSON ROAD  SUITE 3,SHIRLEY,MA,014642907,42.552462649999995,-71.62383665745185,21,0
eafbb6bf-4cca-3d78-b1cb-03c8db60dfed,281525ef-5743-34a8-9339-66c8b4be6668,Nilda678 Crona259,F,GENERAL PRACTICE,555 PLANTATION STREET,WORCESTER,MA,016052376,42.2907683,-71.7649752,27,0
2b0f9ae8-a909-3ca3-9709-206bde986c82,2399f9b0-28d7-3355-ae52-474326a3b021,Dane516 Boehm581,M,GENERAL PRACTICE,23 N ASHLAND ST,WORCESTER,MA,016093041,42.26901755,-71.80739730766234,162,0
78b5d2a8-2aec-379d-9571-29c7ef139f39,fc22de59-ee81-3c32-98c4-911b8d416110,Cyrstal592 Mosciski958,F,GENERAL PRACTICE,27 GEORGE ST,ATTLEBORO,MA,027033105,41.9404181,-71.27282167023935,1,0
3adf460d-3c28-3ddf-af23-9c0c3b35f56f,3e97ce4f-3ad7-3cea-883f-e2bb4ca89d83,Dan465 Swift555,F,GENERAL PRACTICE,30 NEW CROSSING RD,READING,MA,018673270,42.51809619399502,-71.0959083715027,881,0
a9b9b3ff-f6a1-3afb-a02a-e560e349003a,e982819a-87b3-3124-a0f2-85f8afcc7731,Heather971 Goldner995,F,GENERAL PRACTICE,140 COMMONWEALTH AVE STE 202,DANVERS,MA,019233625,42.5524742,-70.94443165548033,90,0
46497d4b-1f77-38e8-967a-16b87d3415d8,c60fc3df-9dbd-3f31-a456-41c84490266f,Booker670 Johnson679,M,GENERAL PRACTICE,146 MAC ARTHUR BOULEVARD,BOURNE,MA,025323902,41.7412166,-70.5989196,16,0
43c2a0fa-fc5c-3aee-b483-68be8b7ab538,883da606-d4ee-34ff-96c4-6e6be2e4dc30,Cami698 Wintheiser220,F,GENERAL PRACTICE,45 UNION STREET,NATICK,MA,017606056,42.2814862,-71.33753630597062,3,0
88edb37e-02f3-3011-a641-a4e7cffc753c,46daa26f-fda5-38a9-9c45-fda430d28fa6,Caryl47 Bernier607,F,GENERAL PRACTICE,25 RAILROAD SQUARE  SUITE 501,HAVERHILL,MA,018325721,42.7736752,-71.08561759491305,45,0
0525f93c-727e-3e92-a70e-8eac561932d1,c0132cf6-1703-3aad-89b4-cc2f2bbc123e,Neville893 Schoen8,M,GENERAL PRACTICE,66 NEWTON STREET,WALTHAM,MA,024536058,42.3746705,-71.22789736306842,98,0
3d2a23fb-c909-3488-82ca-3958e9d53fbe,d5920b72-ac1a-3ec4-81ca-e3b75cb7aadd,Merrilee429 Daugherty69,F,GENERAL PRACTICE,251 Causeway St.,Boston,MA,02114,42.3665,-71.05931,4573,0
6f50a3d1-f268-36fe-9bff-5373e23b3a20,71d9e7fe-5a34-3f11-8edb-f79c482785fe,Liane379 Kunze215,F,GENERAL PRACTICE,42 CAPE RD,MILFORD,MA,017573292,42.1274477,-71.5195252,253,0
29516802-4332-34f4-b8ef-06f579a6e561,4f59f709-8b84-3d27-a04b-c6b7b5544413,Natividad796 Davis923,F,GENERAL PRACTICE,70 BOLTWOOD WALK,AMHERST,MA,010022271,42.3768779,-72.51840280783739,1346,0
87bb03e5-a245-334e-8685-173bae3248a8,c4e5b33c-17b8-3f51-a8ba-a327d54e642a,Kaila152 Dibbert990,F,GENERAL PRACTICE,94 N ELM ST,WESTFIELD,MA,010852917,42.1322823,-72.7436679,427,0
cf59e29a-f32c-31ce-8366-de45de35f8f3,36d328a2-68bb-3967-a9bf-00897a7c945f,Lynn917 Rodriguez71,M,GENERAL PRACTICE,299 WAREHAM STREET,MIDDLEBORO,MA,023462905,41.869676,-70.873384,121,0
2a1d3de2-e8fa-37f4-a9b3-719d7643205c,5225cc87-6a30-303c-a882-5f001cee7f0e,Denis399 Boyer713,M,GENERAL PRACTICE,110 W SQUANTUM ST,QUINCY,MA,021712122,42.27259075,-71.03082765,160,0
b8b65931-9a8d-3443-903d-5b16dd63fe78,6d6ef57e-b2ce-3a69-bacf-4305c51834b0,Frankie174 Skiles927,M,GENERAL PRACTICE,186 HIGHLAND AVE,SOMERVILLE,MA,021431507,42.38845955,-71.10666839512322,12,0
e7af0a7f-3da2-3e5a-9505-e82bc620d6bb,c25911bc-3240-358a-86ce-5f45bb8f0c53,Brock407 Hammes673,M,GENERAL PRACTICE,325 WOOD RD,WELLESLEY HILLS,MA,024812188,42.3130588,-71.2738201,91,0
88e1a8c5-7f23-39e2-ab14-e223cc904b0e,a9f0c80c-2cc2-31ea-9ead-d13d373a6fe4,Mohamed943 Hartmann983,M,GENERAL PRACTICE,140 PRESCOTT ST,NORTH ANDOVER,MA,018451826,42.7052468,-71.11780689673651,6,0
a77c0aeb-95b6-350c-8ec1-c89c653c4478,f4e522df-a006-344d-9574-15bc985f5bb4,Sydney660 Klein929,M,GENERAL PRACTICE,130 Marshall Road,Lowell,MA,01852,42.62101,-71.31481,30,0
e8cce6df-a129-3f23-9e06-6a0d1ae21e55,552ede7f-2ba4-39ef-9217-29d27b89b8a7,Gordon377 Reichert620,M,GENERAL PRACTICE,87 SHATTUCK STREET,HAVERHILL,MA,018302319,42.796917699999995,-71.05216081525802,174,0
d604578a-4122-3975-9fc1-ab2f93f86bbe,a079d416-e8fe-3286-8ef3-6d289d7b5ad9,Winfred745 Collins926,M,GENERAL PRACTICE,233 Stevens St,Hyannis,MA,02601,41.651745,-70.294235,241,0
ab30bdb7-b54a-32d6-b74e-5db65d4f3e93,79d49935-bcc0-36ca-920b-45365c367438,Sherita708 Hudson301,F,GENERAL PRACTICE,409 W BROADWAY,SOUTH BOSTON,MA,021272245,42.336831,-71.047958,731,0
c535d06b-41f9-37dd-9679-6a797e32fa02,0f2c58ec-5323-3c0f-9bdf-af0df7eb2a2b,Verónica383 Nieves278,F,GENERAL PRACTICE,130 DORCHESTER STREET,SOUTH BOSTON,MA,021272642,42.3334312,-71.0494949,250,0
39524971-5298-3281-b5a9-8eb7da7526ce,666c3e81-2ec6-3bff-9dcc-a704edd86960,Cassi819 McClure239,F,GENERAL PRACTICE,770 CONVERSE STREET,LONGMEADOW,MA,011061719,42.0639853,-72.5521444,153,0
19870f09-ad6e-3746-bb91-c5beaff74dec,680532c8-2661-3b39-875a-b6ec0746ccf5,Jolyn4 Dach178,F,GENERAL PRACTICE,30 ATHOL ST,ALLSTON,MA,021341124,42.36075595,-71.13397379082869,133,0
56ad788b-546a-30ec-9758-95361e76e478,cc400ddc-c38d-3604-8d89-cea21555719f,Irene779 Kirlin939,F,GENERAL PRACTICE,87 CHESTNUT ST,NATICK,MA,017603644,42.293559188306446,-71.35158050924959,519,0
c8957fcb-a6cc-3373-bae0-726218202e3d,51370692-6296-3150-8672-559fc73f964f,Jeromy156 Okuneva707,M,GENERAL PRACTICE,75 FRANCIS ST,WEST BRIDGEWATER,MA,023791542,42.0219112,-71.019004,1983,0
d1130ea6-c127-32a6-8745-1e1b91daca79,10dcd91e-6eda-385b-bafb-d5e1ae92dc34,Adolfo777 Abernathy524,M,GENERAL PRACTICE,677 W MAIN ST,HYANNIS,MA,026013493,41.652312699999996,-70.32027525205335,132,0
bd8d99fe-d43b-3769-9427-60e7ae832dfe,362cc3af-dcb0-31d0-a2be-a5ba9d016aeb,Muriel394 Tromp100,F,GENERAL PRACTICE,629 SALISBURY ST,WORCESTER,MA,016091121,42.2932691,-71.8390048,6,0
aa017625-e3b3-3561-a156-41e65e6c5803,cdc87240-38e9-36f8-959b-706642e01e11,Chun678 Armstrong51,F,GENERAL PRACTICE,243 CHARLES ST,STONEHAM,MA,021803559,42.4814675,-71.0924311,393,0
4aa3b341-5d68-3e3a-9b74-2c5ce8f0e3ca,c6b019eb-28ec-36f6-abf3-bcc4d1d58966,Sherwood961 Aufderhar910,M,GENERAL PRACTICE,33 AVON ST,WAKEFIELD,MA,018802310,42.50403445,-71.07462951514611,257,0
56c1b920-b62d-3f5f-9ee4-7fce9f3e20d0,b5b380d2-df21-3389-abf0-08551c7e1f2d,Madeline975 Friesen796,F,GENERAL PRACTICE,85 PATTON RD,DEVENS,MA,014344401,42.5304204,-71.61505519305638,838,0
3e701c12-db49-33a1-968e-b9f64f0e931a,31e00f85-6909-3d9f-afc6-5ae507ab0c06,Kyle55 Collier206,M,GENERAL PRACTICE,382 GROVE STREET,BRAINTREE,MA,021847324,42.189369400000004,-70.98451984814267,377,0
98513020-e39c-30b3-9d6e-42d16cd4be07,dd8f40be-2c90-347a-abf6-c07a5ad4148f,Harold594 Bashirian201,M,GENERAL PRACTICE,105 CHESTNUT ST,NEEDHAM,MA,024922520,42.2784618,-71.23770041644639,145,0
7f58741a-93e6-38e2-b49c-401dfefc14bf,7f2ffa4e-e192-3b51-b5ca-81bbf077f160,Zaida719 Krajcik437,F,GENERAL PRACTICE,601 SHERMAN ST,CANTON,MA,020212025,42.1635341,-71.15024107129324,1,0
e9dc854d-1162-3ae4-be12-d33e701c5518,06376cbe-4880-384b-b459-7ce3eef36ced,Cody889 Ratke343,F,GENERAL PRACTICE,387 QUARRY ST,FALL RIVER,MA,027231026,41.6932713,-71.1402431739568,360,0
a7935ae6-f4b4-3390-a08a-fee9d611bbba,b3312a2d-37e9-35a8-b50d-6c165c437baa,Lorretta561 Reinger292,F,GENERAL PRACTICE,45 DIMOCK ST,ROXBURY,MA,021191029,42.32030665,-71.09721114916246,328,0
9f6035b8-10f4-35b9-9732-58f02553d791,6afea80b-1e56-3487-a326-f4a979f92c28,Vita624 Tillman293,F,GENERAL PRACTICE,34 BATES RD,MASHPEE,MA,026493280,41.61929295,-70.49056908851608,74,0
d8506d0b-6151-30e0-9a67-4bf3993971b0,b6717471-7f78-32c4-b1c5-e3a6310553d7,Noe500 Roob72,M,GENERAL PRACTICE,15 RAILROAD AVE,TOPSFIELD,MA,01983,42.6375935,-70.9494966,62,0
ed7a32cc-3c1d-35ae-8214-8ae45e7c63e0,2836d9ac-c6a6-39d1-8f13-fdf0fc8928f4,Alysha630 Koch169,F,GENERAL PRACTICE,365 EAST ST,TEWKSBURY,MA,018761950,42.6069472,-71.2180803,7868,0
98bd908d-9cfe-3a10-8dcb-e1e0ba7424cc,a2f8d8fe-665e-390f-8b9b-efdc0b14a77c,Pearlene638 Towne435,F,GENERAL PRACTICE,161 JACKSON ST,LOWELL,MA,018522103,42.6425382,-71.3093946,131,0
